Frame,Visibility,X,Y,Z,Event,Timestamp
65,0,0.0,0.0,0.0,0,0.5456702969996663
66,0,0.0,0.0,0.0,0,0.554065224645815
67,0,0.0,0.0,0.0,0,0.5624601522919638
68,0,0.0,0.0,0.0,0,0.5708550799381125
69,0,0.0,0.0,0.0,0,0.5792500075842612
70,0,0.0,0.0,0.0,0,0.5876449352304098
71,0,0.0,0.0,0.0,0,0.5960398628765586
72,0,0.0,0.0,0.0,0,0.6044347905227073
73,0,0.0,0.0,0.0,0,0.612829718168856
74,0,0.0,0.0,0.0,0,0.6212246458150047
75,0,0.0,0.0,0.0,0,0.6296195734611535
76,0,0.0,0.0,0.0,0,0.6380145011073022
77,0,0.0,0.0,0.0,0,0.6464094287534509
78,0,0.0,0.0,0.0,0,0.6548043563995996
79,0,0.0,0.0,0.0,0,0.6631992840457482
80,0,0.0,0.0,0.0,0,0.671594211691897
81,0,0.0,0.0,0.0,0,0.6799891393380457
82,0,0.0,0.0,0.0,0,0.6883840669841944
83,0,0.0,0.0,0.0,0,0.6967789946303431
84,0,0.0,0.0,0.0,0,0.7051739222764919
85,0,0.0,0.0,0.0,0,0.7135688499226406
86,0,0.0,0.0,0.0,0,0.7219637775687893
87,0,0.0,0.0,0.0,0,0.730358705214938
88,0,0.0,0.0,0.0,0,0.7387536328610868
89,0,0.0,0.0,0.0,0,0.7471485605072354
90,0,0.0,0.0,0.0,0,0.7555434881533841
91,0,0.0,0.0,0.0,0,0.7639384157995328
92,0,0.0,0.0,0.0,0,0.7723333434456816
93,0,0.0,0.0,0.0,0,0.7807282710918303
94,0,0.0,0.0,0.0,0,0.789123198737979
95,0,0.0,0.0,0.0,0,0.7975181263841277
96,0,0.0,0.0,0.0,0,0.8059130540302764
97,0,0.0,0.0,0.0,0,0.8143079816764252
98,0,0.0,0.0,0.0,0,0.8227029093225738
99,0,0.0,0.0,0.0,0,0.8310978369687225
100,0,0.0,0.0,0.0,0,0.8394927646148712
101,0,0.0,0.0,0.0,0,0.84788769226102
102,0,0.0,0.0,0.0,0,0.8562826199071687
103,0,0.0,0.0,0.0,0,0.8646775475533174
104,0,0.0,0.0,0.0,0,0.8730724751994661
105,0,0.0,0.0,0.0,0,0.8814674028456149
106,0,0.0,0.0,0.0,0,0.8898623304917636
107,0,0.0,0.0,0.0,0,0.8982572581379122
108,0,0.0,0.0,0.0,0,0.9066521857840609
109,0,0.0,0.0,0.0,0,0.9150471134302097
110,0,0.0,0.0,0.0,0,0.9234420410763584
111,0,0.0,0.0,0.0,0,0.9318369687225071
112,0,0.0,0.0,0.0,0,0.9402318963686558
113,0,0.0,0.0,0.0,0,0.9486268240148045
114,0,0.0,0.0,0.0,0,0.9570217516609533
115,0,0.0,0.0,0.0,0,0.965416679307102
116,0,0.0,0.0,0.0,0,0.9738116069532506
117,0,0.0,0.0,0.0,0,0.9822065345993993
118,0,0.0,0.0,0.0,0,0.9906014622455481
119,0,0.0,0.0,0.0,0,0.9989963898916968
120,0,0.0,0.0,0.0,0,1.0073913175378455
121,0,0.0,0.0,0.0,0,1.0157862451839943
122,0,0.0,0.0,0.0,0,1.0241811728301429
123,0,0.0,0.0,0.0,0,1.0325761004762917
124,0,0.0,0.0,0.0,0,1.0409710281224405
125,0,0.0,0.0,0.0,0,1.049365955768589
126,0,0.0,0.0,0.0,0,1.0577608834147378
127,0,0.0,0.0,0.0,0,1.0661558110608864
128,0,0.0,0.0,0.0,0,1.0745507387070352
129,0,0.0,0.0,0.0,0,1.082945666353184
130,0,0.0,0.0,0.0,0,1.0913405939993326
131,0,0.0,0.0,0.0,0,1.0997355216454814
132,0,0.0,0.0,0.0,0,1.10813044929163
133,0,0.0,0.0,0.0,0,1.1165253769377788
134,0,0.0,0.0,0.0,0,1.1249203045839276
135,0,0.0,0.0,0.0,0,1.1333152322300761
136,0,0.0,0.0,0.0,0,1.141710159876225
137,0,0.0,0.0,0.0,0,1.1501050875223737
138,0,0.0,0.0,0.0,0,1.1585000151685223
139,0,0.0,0.0,0.0,0,1.166894942814671
140,0,0.0,0.0,0.0,0,1.1752898704608197
141,0,0.0,0.0,0.0,0,1.1836847981069685
142,0,0.0,0.0,0.0,0,1.1920797257531173
143,0,0.0,0.0,0.0,0,1.2004746533992658
144,0,0.0,0.0,0.0,0,1.2088695810454146
145,0,0.0,0.0,0.0,0,1.2172645086915632
146,0,0.0,0.0,0.0,0,1.225659436337712
147,0,0.0,0.0,0.0,0,1.2340543639838608
148,0,0.0,0.0,0.0,0,1.2424492916300094
149,0,0.0,0.0,0.0,0,1.2508442192761582
150,0,0.0,0.0,0.0,0,1.259239146922307
151,0,0.0,0.0,0.0,0,1.2676340745684556
152,0,0.0,0.0,0.0,0,1.2760290022146044
153,0,0.0,0.0,0.0,0,1.284423929860753
154,0,0.0,0.0,0.0,0,1.2928188575069017
155,0,0.0,0.0,0.0,0,1.3012137851530505
156,0,0.0,0.0,0.0,0,1.309608712799199
157,0,0.0,0.0,0.0,0,1.318003640445348
158,0,0.0,0.0,0.0,0,1.3263985680914965
159,0,0.0,0.0,0.0,0,1.3347934957376453
160,0,0.0,0.0,0.0,0,1.343188423383794
161,0,0.0,0.0,0.0,0,1.3515833510299426
162,0,0.0,0.0,0.0,0,1.3599782786760914
163,0,0.0,0.0,0.0,0,1.3683732063222402
164,0,0.0,0.0,0.0,0,1.3767681339683888
165,0,0.0,0.0,0.0,0,1.3851630616145376
166,0,0.0,0.0,0.0,0,1.3935579892606862
167,0,0.0,0.0,0.0,0,1.401952916906835
168,0,0.0,0.0,0.0,0,1.4103478445529838
169,0,0.0,0.0,0.0,0,1.4187427721991324
170,0,0.0,0.0,0.0,0,1.4271376998452812
171,0,0.0,0.0,0.0,0,1.43553262749143
172,0,0.0,0.0,0.0,0,1.4439275551375785
173,0,0.0,0.0,0.0,0,1.4523224827837273
174,0,0.0,0.0,0.0,0,1.460717410429876
175,0,0.0,0.0,0.0,0,1.4691123380760247
176,0,0.0,0.0,0.0,0,1.4775072657221735
177,0,0.0,0.0,0.0,0,1.485902193368322
178,0,0.0,0.0,0.0,0,1.4942971210144709
179,0,0.0,0.0,0.0,0,1.5026920486606195
180,0,0.0,0.0,0.0,0,1.5110869763067682
181,0,0.0,0.0,0.0,0,1.519481903952917
182,0,0.0,0.0,0.0,0,1.5278768315990656
183,0,0.0,0.0,0.0,0,1.5362717592452144
184,0,0.0,0.0,0.0,0,1.5446666868913632
185,0,0.0,0.0,0.0,0,1.5530616145375118
186,0,0.0,0.0,0.0,0,1.5614565421836606
187,0,0.0,0.0,0.0,0,1.5698514698298092
188,0,0.0,0.0,0.0,0,1.578246397475958
189,0,0.0,0.0,0.0,0,1.5866413251221068
190,0,0.0,0.0,0.0,0,1.5950362527682553
191,0,0.0,0.0,0.0,0,1.6034311804144041
192,0,0.0,0.0,0.0,0,1.6118261080605527
193,0,0.0,0.0,0.0,0,1.6202210357067015
194,0,0.0,0.0,0.0,0,1.6286159633528503
195,0,0.0,0.0,0.0,0,1.6370108909989989
196,0,0.0,0.0,0.0,0,1.6454058186451477
197,0,0.0,0.0,0.0,0,1.6538007462912965
198,0,0.0,0.0,0.0,0,1.662195673937445
199,0,0.0,0.0,0.0,0,1.6705906015835938
200,0,0.0,0.0,0.0,0,1.6789855292297424
201,0,0.0,0.0,0.0,0,1.6873804568758912
202,0,0.0,0.0,0.0,0,1.69577538452204
203,0,0.0,0.0,0.0,0,1.7041703121681886
204,0,0.0,0.0,0.0,0,1.7125652398143374
205,0,0.0,0.0,0.0,0,1.720960167460486
206,0,0.0,0.0,0.0,0,1.7293550951066348
207,0,0.0,0.0,0.0,0,1.7377500227527836
208,0,0.0,0.0,0.0,0,1.7461449503989321
209,0,0.0,0.0,0.0,0,1.754539878045081
210,0,0.0,0.0,0.0,0,1.7629348056912297
211,0,0.0,0.0,0.0,0,1.7713297333373783
212,0,0.0,0.0,0.0,0,1.779724660983527
213,0,0.0,0.0,0.0,0,1.7881195886296757
214,0,0.0,0.0,0.0,0,1.7965145162758245
215,0,0.0,0.0,0.0,0,1.8049094439219733
216,0,0.0,0.0,0.0,0,1.8133043715681219
217,0,0.0,0.0,0.0,0,1.8216992992142707
218,0,0.0,0.0,0.0,0,1.8300942268604194
219,0,0.0,0.0,0.0,0,1.838489154506568
220,0,0.0,0.0,0.0,0,1.8468840821527168
221,0,0.0,0.0,0.0,0,1.8552790097988654
222,0,0.0,0.0,0.0,0,1.8636739374450142
223,0,0.0,0.0,0.0,0,1.872068865091163
224,0,0.0,0.0,0.0,0,1.8804637927373116
225,0,0.0,0.0,0.0,0,1.8888587203834604
226,0,0.0,0.0,0.0,0,1.897253648029609
227,0,0.0,0.0,0.0,0,1.9056485756757577
228,0,0.0,0.0,0.0,0,1.9140435033219065
229,0,0.0,0.0,0.0,0,1.9224384309680551
230,0,0.0,0.0,0.0,0,1.930833358614204
231,0,0.0,0.0,0.0,0,1.9392282862603527
232,0,0.0,0.0,0.0,0,1.9476232139065013
233,0,0.0,0.0,0.0,0,1.95601814155265
234,0,0.0,0.0,0.0,0,1.9644130691987987
235,0,0.0,0.0,0.0,0,1.9728079968449475
236,0,0.0,0.0,0.0,0,1.9812029244910963
237,0,0.0,0.0,0.0,0,1.9895978521372448
238,0,0.0,0.0,0.0,0,1.9979927797833936
239,0,0.0,0.0,0.0,0,2.006387707429542
240,0,0.0,0.0,0.0,0,2.014782635075691
241,0,0.0,0.0,0.0,0,2.02317756272184
242,0,0.0,0.0,0.0,0,2.0315724903679886
243,0,0.0,0.0,0.0,0,2.039967418014137
244,0,0.0,0.0,0.0,0,2.0483623456602857
245,0,0.0,0.0,0.0,0,2.0567572733064345
246,0,0.0,0.0,0.0,0,2.0651522009525833
247,0,0.0,0.0,0.0,0,2.073547128598732
248,0,0.0,0.0,0.0,0,2.081942056244881
249,0,0.0,0.0,0.0,0,2.0903369838910293
250,0,0.0,0.0,0.0,0,2.098731911537178
251,0,0.0,0.0,0.0,0,2.107126839183327
252,0,0.0,0.0,0.0,0,2.1155217668294757
253,0,0.0,0.0,0.0,0,2.1239166944756245
254,0,0.0,0.0,0.0,0,2.132311622121773
255,0,0.0,0.0,0.0,0,2.1407065497679216
256,0,0.0,0.0,0.0,0,2.1491014774140704
257,0,0.0,0.0,0.0,0,2.1574964050602192
258,0,0.0,0.0,0.0,0,2.165891332706368
259,0,0.0,0.0,0.0,0,2.1742862603525164
260,0,0.0,0.0,0.0,0,2.182681187998665
261,0,0.0,0.0,0.0,0,2.191076115644814
262,0,0.0,0.0,0.0,0,2.1994710432909628
263,0,0.0,0.0,0.0,0,2.2078659709371116
264,0,0.0,0.0,0.0,0,2.21626089858326
265,0,0.0,0.0,0.0,0,2.2246558262294087
266,0,0.0,0.0,0.0,0,2.2330507538755575
267,0,0.0,0.0,0.0,0,2.2414456815217063
268,0,0.0,0.0,0.0,0,2.249840609167855
269,0,0.0,0.0,0.0,0,2.2582355368140035
270,0,0.0,0.0,0.0,0,2.2666304644601523
271,0,0.0,0.0,0.0,0,2.275025392106301
272,0,0.0,0.0,0.0,0,2.28342031975245
273,0,0.0,0.0,0.0,0,2.2918152473985987
274,0,0.0,0.0,0.0,0,2.3002101750447475
275,0,0.0,0.0,0.0,0,2.308605102690896
276,0,0.0,0.0,0.0,0,2.3170000303370446
277,0,0.0,0.0,0.0,0,2.3253949579831934
278,0,0.0,0.0,0.0,0,2.333789885629342
279,0,0.0,0.0,0.0,0,2.342184813275491
280,0,0.0,0.0,0.0,0,2.3505797409216393
281,0,0.0,0.0,0.0,0,2.358974668567788
282,0,0.0,0.0,0.0,0,2.367369596213937
283,0,0.0,0.0,0.0,0,2.3757645238600857
284,0,0.0,0.0,0.0,0,2.3841594515062345
285,0,0.0,0.0,0.0,0,2.392554379152383
286,0,0.0,0.0,0.0,0,2.4009493067985317
287,0,0.0,0.0,0.0,0,2.4093442344446805
288,0,0.0,0.0,0.0,0,2.4177391620908293
289,0,0.0,0.0,0.0,0,2.426134089736978
290,0,0.0,0.0,0.0,0,2.4345290173831264
291,0,0.0,0.0,0.0,0,2.4429239450292752
292,0,0.0,0.0,0.0,0,2.451318872675424
293,0,0.0,0.0,0.0,0,2.459713800321573
294,0,0.0,0.0,0.0,0,2.4681087279677216
295,0,0.0,0.0,0.0,0,2.4765036556138704
296,0,0.0,0.0,0.0,0,2.484898583260019
297,0,0.0,0.0,0.0,0,2.4932935109061676
298,0,0.0,0.0,0.0,0,2.5016884385523164
299,0,0.0,0.0,0.0,0,2.510083366198465
300,0,0.0,0.0,0.0,0,2.518478293844614
301,1,914.0,923.0,0.0,0,2.5268732214907623
302,1,913.0,924.0,0.0,0,2.535268149136911
303,1,912.0,925.0,0.0,0,2.54366307678306
304,1,910.0,925.0,0.0,0,2.5520580044292087
305,1,909.0,926.0,0.0,0,2.5604529320753575
306,1,908.0,927.0,0.0,0,2.568847859721506
307,1,907.0,928.0,0.0,0,2.5772427873676547
308,1,905.0,929.0,0.0,0,2.5856377150138035
309,1,903.0,930.0,0.0,0,2.5940326426599523
310,1,902.0,931.0,0.0,0,2.602427570306101
311,1,901.0,932.0,0.0,0,2.6108224979522494
312,1,899.0,933.0,0.0,0,2.619217425598398
313,1,897.0,934.0,0.0,0,2.627612353244547
314,1,895.0,935.0,0.0,0,2.636007280890696
315,1,893.0,936.0,0.0,0,2.6444022085368446
316,1,891.0,937.0,0.0,0,2.652797136182993
317,1,889.0,939.0,0.0,0,2.6611920638291418
318,1,888.0,940.0,0.0,0,2.6695869914752905
319,1,886.0,941.0,0.0,0,2.6779819191214393
320,1,884.0,941.0,0.0,0,2.686376846767588
321,1,882.0,942.0,0.0,0,2.694771774413737
322,1,880.0,943.0,0.0,0,2.7031667020598853
323,1,878.0,944.0,0.0,0,2.711561629706034
324,1,875.0,945.0,0.0,0,2.719956557352183
325,1,872.0,946.0,0.0,0,2.7283514849983317
326,1,870.0,947.0,0.0,0,2.7367464126444805
327,1,868.0,948.0,0.0,0,2.745141340290629
328,1,865.0,949.0,0.0,0,2.7535362679367776
329,1,863.0,950.0,0.0,0,2.7619311955829264
330,1,860.0,951.0,0.0,0,2.7703261232290752
331,1,857.0,952.0,0.0,0,2.778721050875224
332,1,855.0,954.0,0.0,0,2.7871159785213724
333,1,852.0,955.0,0.0,0,2.795510906167521
334,1,849.0,955.0,0.0,0,2.80390583381367
335,1,846.0,955.0,0.0,0,2.8123007614598188
336,1,887.0,954.0,0.0,0,2.8206956891059676
337,1,924.0,950.0,0.0,0,2.829090616752116
338,1,960.0,946.0,0.0,0,2.8374855443982647
339,1,991.0,943.0,0.0,0,2.8458804720444135
340,1,1020.0,940.0,0.0,0,2.8542753996905623
341,1,1048.0,936.0,0.0,0,2.862670327336711
342,1,1074.0,934.0,0.0,0,2.87106525498286
343,1,1098.0,932.0,0.0,0,2.8794601826290083
344,1,1119.0,928.0,0.0,0,2.887855110275157
345,1,1142.0,926.0,0.0,0,2.896250037921306
346,1,1161.0,923.0,0.0,0,2.9046449655674547
347,1,1180.0,921.0,0.0,0,2.9130398932136035
348,1,1195.0,918.0,0.0,0,2.921434820859752
349,1,1215.0,917.0,0.0,0,2.9298297485059006
350,1,1231.0,915.0,0.0,0,2.9382246761520494
351,1,1247.0,912.0,0.0,0,2.946619603798198
352,1,1261.0,911.0,0.0,0,2.955014531444347
353,1,1275.0,909.0,0.0,0,2.9634094590904954
354,1,1289.0,907.0,0.0,0,2.971804386736644
355,1,1297.0,905.0,0.0,0,2.980199314382793
356,1,1309.0,903.0,0.0,0,2.9885942420289417
357,1,1321.0,902.0,0.0,0,2.9969891696750905
358,1,1332.0,900.0,0.0,0,3.005384097321239
359,1,1342.0,900.0,0.0,0,3.0137790249673877
360,1,1352.0,898.0,0.0,0,3.0221739526135365
361,1,1362.0,896.0,0.0,0,3.0305688802596853
362,1,1371.0,894.0,0.0,0,3.038963807905834
363,1,1379.0,894.0,0.0,0,3.0473587355519824
364,1,1386.0,892.0,0.0,0,3.0557536631981312
365,1,1395.0,891.0,0.0,0,3.06414859084428
366,1,1402.0,890.0,0.0,0,3.072543518490429
367,1,1408.0,888.0,0.0,0,3.0809384461365776
368,1,1415.0,889.0,0.0,0,3.0893333737827264
369,1,1421.0,887.0,0.0,0,3.097728301428875
370,1,1428.0,885.0,0.0,0,3.1061232290750236
371,1,1433.0,886.0,0.0,0,3.1145181567211724
372,1,1439.0,884.0,0.0,0,3.122913084367321
373,1,1444.0,884.0,0.0,0,3.13130801201347
374,1,1450.0,884.0,0.0,0,3.1397029396596183
375,1,1455.0,883.0,0.0,0,3.148097867305767
376,1,1460.0,882.0,0.0,0,3.156492794951916
377,1,1464.0,882.0,0.0,0,3.1648877225980647
378,1,1470.0,880.0,0.0,0,3.1732826502442135
379,1,1474.0,880.0,0.0,0,3.181677577890362
380,1,1478.0,880.0,0.0,0,3.1900725055365107
381,1,1482.0,880.0,0.0,0,3.1984674331826595
382,1,1485.0,879.0,0.0,0,3.2068623608288083
383,1,1488.0,878.0,0.0,0,3.215257288474957
384,1,1492.0,878.0,0.0,0,3.2236522161211054
385,1,1496.0,878.0,0.0,0,3.232047143767254
386,1,1499.0,877.0,0.0,0,3.240442071413403
387,1,1502.0,876.0,0.0,0,3.248836999059552
388,1,1505.0,876.0,0.0,0,3.2572319267057006
389,1,1508.0,875.0,0.0,0,3.2656268543518494
390,1,1510.0,876.0,0.0,0,3.2740217819979978
391,1,1513.0,875.0,0.0,0,3.2824167096441466
392,1,1516.0,875.0,0.0,0,3.2908116372902954
393,1,1518.0,875.0,0.0,0,3.299206564936444
394,1,1520.0,875.0,0.0,0,3.307601492582593
395,1,1522.0,875.0,0.0,0,3.3159964202287413
396,1,1524.0,873.0,0.0,0,3.32439134787489
397,1,1526.0,874.0,0.0,0,3.332786275521039
398,1,1528.0,873.0,0.0,0,3.3411812031671877
399,1,1529.0,873.0,0.0,0,3.3495761308133365
400,1,1530.0,873.0,0.0,0,3.357971058459485
401,1,1532.0,873.0,0.0,0,3.3663659861056336
402,1,1534.0,873.0,0.0,0,3.3747609137517824
403,1,1536.0,873.0,0.0,0,3.3831558413979312
404,1,1537.0,873.0,0.0,0,3.39155076904408
405,1,1538.0,873.0,0.0,0,3.3999456966902284
406,1,1539.0,873.0,0.0,0,3.408340624336377
407,1,1540.0,873.0,0.0,0,3.416735551982526
408,1,1541.0,873.0,0.0,0,3.425130479628675
409,1,1542.0,873.0,0.0,0,3.4335254072748236
410,1,1543.0,873.0,0.0,0,3.441920334920972
411,1,1544.0,873.0,0.0,0,3.4503152625671207
412,1,1545.0,873.0,0.0,0,3.4587101902132695
413,1,1546.0,873.0,0.0,0,3.4671051178594183
414,1,1547.0,873.0,0.0,0,3.475500045505567
415,1,1546.0,873.0,0.0,0,3.483894973151716
416,1,1547.0,873.0,0.0,0,3.4922899007978643
417,1,1548.0,873.0,0.0,0,3.500684828444013
418,1,1547.0,873.0,0.0,0,3.509079756090162
419,1,1548.0,873.0,0.0,0,3.5174746837363107
420,1,1549.0,873.0,0.0,0,3.5258696113824595
421,1,1550.0,873.0,0.0,0,3.534264539028608
422,1,1549.0,873.0,0.0,0,3.5426594666747566
423,1,1549.0,874.0,0.0,0,3.5510543943209054
424,1,1549.0,873.0,0.0,0,3.559449321967054
425,1,1549.0,874.0,0.0,0,3.567844249613203
426,1,1550.0,875.0,0.0,0,3.5762391772593514
427,1,1549.0,874.0,0.0,0,3.5846341049055
428,1,1549.0,875.0,0.0,0,3.593029032551649
429,1,1549.0,875.0,0.0,0,3.6014239601977978
430,1,1548.0,875.0,0.0,0,3.6098188878439466
431,1,1548.0,876.0,0.0,0,3.618213815490095
432,1,1548.0,876.0,0.0,0,3.6266087431362437
433,1,1548.0,877.0,0.0,0,3.6350036707823925
434,1,1548.0,877.0,0.0,0,3.6433985984285413
435,1,1547.0,877.0,0.0,0,3.65179352607469
436,1,1547.0,878.0,0.0,0,3.660188453720839
437,1,1547.0,878.0,0.0,0,3.6685833813669873
438,1,1546.0,878.0,0.0,0,3.676978309013136
439,1,1545.0,879.0,0.0,0,3.685373236659285
440,1,1544.0,880.0,0.0,0,3.6937681643054336
441,1,1543.0,879.0,0.0,0,3.7021630919515824
442,1,1543.0,880.0,0.0,0,3.710558019597731
443,1,1542.0,881.0,0.0,0,3.7189529472438796
444,1,1541.0,881.0,0.0,0,3.7273478748900284
445,1,1541.0,882.0,0.0,0,3.735742802536177
446,1,1539.0,882.0,0.0,0,3.744137730182326
447,1,1538.0,883.0,0.0,0,3.7525326578284743
448,1,1537.0,884.0,0.0,0,3.760927585474623
449,1,1535.0,885.0,0.0,0,3.769322513120772
450,1,1535.0,885.0,0.0,0,3.7777174407669207
451,1,1533.0,886.0,0.0,0,3.7861123684130695
452,1,1532.0,886.0,0.0,0,3.794507296059218
453,1,1532.0,887.0,0.0,0,3.8029022237053667
454,1,1530.0,887.0,0.0,0,3.8112971513515155
455,1,1530.0,888.0,0.0,0,3.8196920789976643
456,1,1528.0,889.0,0.0,0,3.828087006643813
457,1,1526.0,889.0,0.0,0,3.8364819342899614
458,1,1524.0,890.0,0.0,0,3.8448768619361102
459,1,1522.0,891.0,0.0,0,3.853271789582259
460,1,1522.0,891.0,0.0,0,3.861666717228408
461,1,1520.0,893.0,0.0,0,3.8700616448745566
462,1,1517.0,893.0,0.0,0,3.8784565725207054
463,1,1516.0,894.0,0.0,0,3.8868515001668538
464,1,1514.0,894.0,0.0,0,3.8952464278130026
465,1,1513.0,895.0,0.0,0,3.9036413554591514
466,1,1511.0,896.0,0.0,0,3.9120362831053
467,1,1509.0,896.0,0.0,0,3.920431210751449
468,1,1507.0,897.0,0.0,0,3.9288261383975973
469,1,1506.0,898.0,0.0,0,3.937221066043746
470,1,1503.0,898.0,0.0,0,3.945615993689895
471,1,1501.0,899.0,0.0,0,3.9540109213360437
472,1,1500.0,900.0,0.0,0,3.9624058489821925
473,1,1498.0,901.0,0.0,0,3.970800776628341
474,1,1496.0,901.0,0.0,0,3.9791957042744897
475,1,1493.0,902.0,0.0,0,3.9875906319206385
476,1,1492.0,903.0,0.0,0,3.9959855595667872
477,1,1489.0,904.0,0.0,0,4.004380487212936
478,1,1487.0,905.0,0.0,0,4.012775414859084
479,1,1485.0,905.0,0.0,0,4.021170342505234
480,1,1483.0,906.0,0.0,0,4.029565270151382
481,1,1481.0,907.0,0.0,0,4.03796019779753
482,1,1478.0,908.0,0.0,0,4.04635512544368
483,1,1476.0,909.0,0.0,0,4.054750053089828
484,1,1474.0,909.0,0.0,0,4.063144980735977
485,1,1472.0,910.0,0.0,0,4.0715399083821255
486,1,1469.0,911.0,0.0,0,4.079934836028274
487,1,1467.0,911.0,0.0,0,4.088329763674423
488,1,1464.0,912.0,0.0,0,4.0967246913205715
489,1,1461.0,913.0,0.0,0,4.105119618966721
490,1,1459.0,914.0,0.0,0,4.113514546612869
491,1,1457.0,914.0,0.0,0,4.121909474259017
492,1,1454.0,915.0,0.0,0,4.130304401905167
493,1,1451.0,915.0,0.0,0,4.138699329551315
494,1,1449.0,916.0,0.0,0,4.147094257197464
495,1,1446.0,918.0,0.0,0,4.155489184843613
496,1,1444.0,918.0,0.0,0,4.163884112489762
497,1,1442.0,918.0,0.0,0,4.17227904013591
498,1,1439.0,919.0,0.0,0,4.180673967782059
499,1,1437.0,920.0,0.0,0,4.189068895428208
500,1,1434.0,921.0,0.0,0,4.197463823074356
501,1,1431.0,921.0,0.0,0,4.205858750720505
502,1,1428.0,922.0,0.0,0,4.214253678366654
503,1,1426.0,923.0,0.0,0,4.222648606012802
504,1,1423.0,924.0,0.0,0,4.231043533658951
505,1,1420.0,925.0,0.0,0,4.2394384613051
506,1,1418.0,925.0,0.0,0,4.247833388951249
507,1,1415.0,926.0,0.0,0,4.256228316597397
508,1,1412.0,926.0,0.0,0,4.264623244243546
509,1,1409.0,928.0,0.0,0,4.273018171889695
510,1,1406.0,928.0,0.0,0,4.281413099535843
511,1,1403.0,929.0,0.0,0,4.2898080271819925
512,1,1401.0,930.0,0.0,0,4.298202954828141
513,1,1398.0,931.0,0.0,0,4.306597882474289
514,1,1395.0,931.0,0.0,0,4.3149928101204384
515,1,1392.0,931.0,0.0,0,4.323387737766587
